price,xgb,lightgbm
7.5e+08,658800000,654600000
1e+09,645900000,670500000
3.35e+08,305700000,326900000
5.2e+08,526700000,599800000
620000000.000001,559300000,565400000
849999999.999999,804700000,801600000
1.2e+09,860300000,877800000
4.6e+08,597500000,555900000
3.8e+08,372300000,384400000
859999999.999999,829600000,800700000
6.5e+08,687500000,6.76e+08
550000000.000001,587200000,579700000
419999999.999999,425900000,450400000
419999999.999999,425900000,450400000
349999999.999999,531100000,526600000
7e+08,797400000,787100000
5.9e+08,538400000,580500000
5e+08,485400000,473300000
3e+08,3.65e+08,3.47e+08
3.6e+08,389100000,370500000
449999999.999999,406600000,401100000
630000000.000001,633600000,610700000
349999999.999999,387700000,390200000
3.3e+08,3.5e+08,358400000
349999999.999999,288900000,306300000
4.4e+08,424900000,408800000
4.3e+08,4.69e+08,469700000
5e+08,523400000,488900000
849999999.999999,640500000,642600000
3.25e+08,457500000,436400000
630000000.000001,658800000,621200000
600000000.000001,619400000,639700000
3.3e+08,430100000,422200000
1.3e+09,1147900000,1131300000
849999999.999999,1081400000,1127500000
1.05e+09,1073800000,1128200000
419999999.999999,4.06e+08,396800000
3.3e+08,488800000,502300000
900000000.000001,830500000,793500000
4.3e+08,387400000,3.92e+08
3.35e+08,337200000,346600000
490000000.000001,4.64e+08,458500000
3.3e+08,364600000,368600000
419999999.999999,472400000,441400000
4.15e+08,512700000,495900000
3.8e+08,461300000,445900000
4.6e+08,461100000,456400000
3.68e+08,381900000,380600000
564999999.999999,667400000,642600000
399999999.999999,514600000,541100000
4.3e+08,482400000,479200000
6.1e+08,528100000,548700000
7.5e+08,656700000,673400000
5e+08,501900000,531500000
399999999.999999,450200000,448400000
4.95e+08,585800000,604200000
1e+09,906700000,910200000
470000000.000001,741700000,783600000
4.65e+08,451600000,448200000
514999999.999999,482700000,492400000
4.3e+08,553300000,520100000
539999999.999999,535200000,508400000
568999999.999999,573500000,596900000
550000000.000001,604600000,642100000
6.7e+08,745300000,735600000
5.7e+08,532500000,555800000
6.1e+08,676100000,651800000
560000000.000001,701500000,687600000
1.5e+09,1469900000,1501900000
6.5e+08,8.77e+08,854500000
1.58e+09,1373100000,1.366e+09
3.1e+08,3.91e+08,391200000
979999999.999999,888900000,877800000
6.7e+08,635500000,613200000
784999999.999999,1095900000,1017300000
630000000.000001,6.46e+08,637700000
1e+09,932700000,933400000
950000000.000001,993400000,1047400000
889999999.999999,8.97e+08,932600000
349999999.999999,613600000,574900000
560000000.000001,594500000,580500000
449999999.999999,404700000,408900000
809999999.999999,469900000,488500000
3.49e+08,4.09e+08,391300000
3e+08,301800000,313800000
349999999.999999,361100000,370100000
4.4e+08,402600000,399800000
564999999.999999,403400000,398200000
575000000.000001,553200000,511800000
1.15e+09,851200000,836900000
3.86e+08,5.44e+08,565700000
3.6e+08,336900000,336100000
3.3e+08,332800000,341200000
340000000.000001,386500000,375800000
3e+08,344600000,336500000
453000000.000001,398800000,407400000
585000000.000001,393300000,403600000
510000000.000001,5.07e+08,5.21e+08
490000000.000001,509300000,515400000
3.6e+08,397200000,391700000
4.6e+08,411700000,409200000
3.6e+08,394900000,395100000
5.8e+08,477800000,476700000
349999999.999999,435700000,427800000
5.8e+08,599600000,6.38e+08
849999999.999999,553400000,601500000
5e+08,652300000,632600000
1.3e+09,696400000,707700000
349999999.999999,461800000,449500000
9.4e+08,695100000,721200000
3.09e+08,337500000,340300000
1.2e+09,771900000,808800000
689999999.999999,807300000,780300000
3.19e+08,408800000,398300000
6.95e+08,712400000,716700000
6.5e+08,516100000,464200000
4.3e+08,498500000,470200000
721000000.000001,7.64e+08,770500000
1.1e+09,1172800000,1178800000
1.4e+09,1040500000,1.056e+09
596999999.999999,667400000,714900000
4.38e+08,509100000,534800000
1.5e+09,1291700000,1266900000
447999999.999999,698100000,643900000
8e+08,7.21e+08,677700000
1.149e+09,1142200000,1150700000
4.58e+08,427800000,434900000
1.5e+09,1271100000,1166600000
741999999.999999,6.51e+08,664700000
8.23e+08,1.095e+09,1047700000
1.4e+09,1156900000,1176400000
525000000.000001,947400000,928700000
449999999.999999,625800000,631400000
3.2e+08,387500000,394300000
550000000.000001,521900000,5.32e+08
1500500000,1.514e+09,1.38e+09
1.5e+09,1186400000,1176200000
1.28e+09,1182300000,1332600000
1.55e+09,1488100000,1430400000
418000000.000001,380500000,374300000
3.85e+08,4.5e+08,445900000
6.8e+08,869900000,885500000
7.5e+08,832100000,871300000
5.3e+08,592600000,625200000
3.85e+08,390900000,375900000
449999999.999999,4.09e+08,389100000
4.6e+08,441800000,4.44e+08
4.4e+08,481100000,475700000
600000000.000001,565700000,573300000
8.2e+08,749700000,6.78e+08
610244999.999999,6.51e+08,594700000
1.3e+09,1388600000,1.337e+09
1.1e+09,773600000,781400000
6.8e+08,648500000,690400000
3.8e+08,467800000,448300000
349999999.999999,4.09e+08,393300000
550000000.000001,440800000,438200000
8e+08,687300000,675600000
600500000,497900000,522800000
770000000.000001,601100000,616100000
1.6e+09,1570900000,1489800000
4.55e+08,496200000,501700000
1.58e+09,1479300000,1448500000
1.55e+09,1498700000,1438200000
849999999.999999,835400000,778500000
6.8e+08,719700000,712300000
1.55e+09,1389500000,1418100000
900000000.000001,976500000,964600000
849999999.999999,1029200000,1053500000
6.5e+08,920900000,9.05e+08
399999999.999999,473200000,454800000
4.25e+08,590700000,610700000
849999999.999999,616200000,621200000
7.5e+08,766200000,763400000
1.3e+09,1006900000,1055600000
1.2e+09,796900000,782500000
3.05e+08,318900000,326400000
3.6e+08,3.93e+08,413500000
3.29e+08,366800000,398600000
369999999.999999,464200000,473300000
389900000,389700000,392400000
449999999.999999,420200000,399400000
6.5e+08,585400000,581300000
390000000.000001,397900000,392700000
849999999.999999,635400000,659700000
3.8e+08,472700000,470500000
5.3e+08,586500000,567100000
6.5e+08,6.55e+08,652700000
6.7e+08,679600000,702500000
3.2e+08,307500000,3.18e+08
3.2e+08,432500000,419500000
4.15e+08,372100000,3.73e+08
490000000.000001,437200000,441200000
4.6e+08,485900000,493700000
340000000.000001,383900000,390100000
449999999.999999,460400000,501100000
8.15e+08,506500000,5.02e+08
449999999.999999,490400000,466400000
7.5e+08,1045900000,1020600000
3.35e+08,455900000,457400000
1.105e+09,1064900000,1090600000
410000000.000001,510800000,507700000
5e+08,584100000,601300000
560000000.000001,536800000,528100000
1.15e+09,887900000,888100000
5.95e+08,562600000,535600000
4.6e+08,634400000,597900000
439900000,473200000,441900000
600000000.000001,543400000,527500000
3.6e+08,438200000,421300000
6.95e+08,715200000,681100000
6.95e+08,715200000,681100000
9.55e+08,818300000,778600000
1.55e+09,1545100000,1.564e+09
998499999.999999,989400000,1055900000
1.3e+09,1208700000,1188400000
4.49e+08,448200000,4.7e+08
390000000.000001,459200000,451600000
829999999.999999,822600000,834100000
849999999.999999,883900000,873400000
1.6e+09,1041600000,1087200000
479999999.999999,466300000,467400000
479999999.999999,524900000,520800000
3.95e+08,355400000,354300000
3.1e+08,339900000,356500000
685000000.000001,708400000,735200000
550000000.000001,498800000,465300000
560000000.000001,595300000,584400000
490000000.000001,495800000,497300000
3e+08,333700000,345100000
5.3e+08,386600000,380500000
889999999.999999,1017600000,988800000
600000000.000001,715400000,664800000
8e+08,879100000,853600000
340000000.000001,436100000,429700000
849999999.999999,923600000,970200000
4.75e+08,628600000,626600000
620000000.000001,619500000,633900000
340000000.000001,335800000,334900000
399999999.999999,420100000,4.24e+08
328650000,327900000,335800000
419899999.999999,4.14e+08,425300000
3.35e+08,365500000,363700000
4.4e+08,432800000,4.29e+08
374999999.999999,443600000,432900000
689999999.999999,861200000,847400000
6.5e+08,684800000,731100000
390000000.000001,375300000,375800000
720000000.000001,745600000,703700000
979999999.999999,1127800000,1065800000
620000000.000001,602400000,612100000
979999999.999999,1112100000,1119600000
689999999.999999,747300000,715500000
3e+08,360100000,372600000
3.6e+08,396900000,407700000
4.75e+08,4.97e+08,502400000
4.35e+08,463400000,444900000
3e+08,320200000,346900000
4.3e+08,482300000,481300000
3.2e+08,356900000,358400000
8.4e+08,7.39e+08,715100000
7e+08,641200000,636600000
1.1e+09,910700000,924500000
7.8e+08,858300000,870700000
720000000.000001,735500000,737400000
560000000.000001,518800000,511600000
3.98e+08,3.75e+08,375200000
848999999.999999,845800000,810200000
3e+08,318500000,320200000
5.8e+08,568900000,5.19e+08
6.5e+08,655600000,643900000
5.9e+08,609600000,592800000
6.1e+08,642500000,648900000
5.3e+08,589500000,5.4e+08
340990000,4.45e+08,396900000
3.3e+08,365700000,368900000
3.2e+08,368400000,375700000
349999999.999999,328600000,333500000
3.35e+08,335700000,3.46e+08
349999999.999999,360800000,353600000
790000000.000001,890300000,864300000
5.8e+08,546100000,563900000
5.62e+08,894700000,874300000
510000000.000001,569400000,571600000
1275480000,870300000,957800000
720000000.000001,563600000,589400000
349999999.999999,343800000,357600000
399999999.999999,437300000,430200000
449999999.999999,385500000,369600000
4.6e+08,611100000,630100000
8.79e+08,656100000,701400000
4.3e+08,466300000,479800000
809999999.999999,786600000,814100000
5e+08,518800000,530500000
8e+08,418200000,459900000
470000000.000001,539200000,5.36e+08
470000000.000001,469700000,478300000
4.6e+08,527500000,505700000
889999999.999999,686900000,740800000
889999999.999999,995300000,1.021e+09
470000000.000001,412300000,412300000
345500000,371500000,372100000
4.95e+08,592500000,6.01e+08
920000000.000001,777400000,822200000
1.45e+09,1518800000,1444400000
950000000.000001,1076200000,1.126e+09
5.7e+08,4.71e+08,463600000
550000000.000001,559600000,577300000
490000000.000001,5.77e+08,550600000
6.5e+08,566900000,594200000
778999999.999999,943500000,947200000
920000000.000001,1050500000,1050500000
3e+08,477800000,470400000
7.5e+08,691900000,657800000
399999999.999999,401400000,405300000
849999999.999999,1123200000,1092600000
516999999.999999,520100000,512200000
4.6e+08,4.68e+08,472800000
7e+08,600900000,596900000
5.8e+08,565300000,618800000
449999999.999999,428900000,428500000
3.8e+08,489200000,480200000
6.5e+08,620100000,6.26e+08
470000000.000001,4.12e+08,446400000
3.6e+08,472900000,426400000
3e+08,359300000,346700000
630000000.000001,513600000,557900000
600000000.000001,605100000,546900000
369999999.999999,513300000,5.07e+08
390000000.000001,402800000,383900000
4.25e+08,4.41e+08,445700000
659999999.999999,708700000,694400000
355000000.000001,392600000,370500000
3.18e+08,353100000,378900000
5e+08,543300000,515500000
5.8e+08,3.96e+08,404700000
4.95e+08,547300000,557200000
4.3e+08,482400000,491400000
3.8e+08,518200000,511200000
3.6e+08,338600000,350700000
720000000.000001,664900000,678400000
3.65e+08,449900000,4.59e+08
419999999.999999,453500000,4.37e+08
5.7e+08,576700000,585900000
3.8e+08,492400000,4.57e+08
7.5e+08,816700000,779900000
7e+08,726800000,716800000
979999999.999999,1015500000,1.064e+09
4.3e+08,460600000,460100000
4.3e+08,476200000,466900000
3.3e+08,424300000,3.93e+08
1.1e+09,1132600000,1.218e+09
729999999.999999,726100000,7.33e+08
6.5e+08,658400000,662900000
600000000.000001,721500000,733600000
950000000.000001,917900000,963400000
410000000.000001,415300000,4.36e+08
484999999.999999,410600000,400200000
550000000.000001,505400000,492800000
1e+09,1121900000,1191500000
1.6e+09,1459400000,1532700000
5.3e+08,600700000,631500000
5.35e+08,623800000,630900000
724999999.999999,7.83e+08,814100000
6.5e+08,623600000,597500000
550000000.000001,505400000,492800000
6.5e+08,790400000,799200000
550000000.000001,868700000,8.8e+08
5.9e+08,857700000,887400000
550000000.000001,8.99e+08,995300000
979999999.999999,1269900000,1260800000
5.9e+08,779200000,872800000
979999999.999999,1061300000,1051400000
600000000.000001,630500000,616700000
615000000.000001,7.26e+08,719500000
355000000.000001,385100000,395100000
369999999.999999,378300000,369300000
3.1e+08,375100000,370900000
7.8e+08,557100000,581300000
8e+08,804700000,811500000
3.95e+08,516100000,508200000
6.59e+08,669100000,679300000
900000000.000001,770100000,808200000
5e+08,663500000,658400000
620000000.000001,4.86e+08,523200000
600000000.000001,542600000,564800000
447999999.999999,388700000,392500000
7.5e+08,765700000,736100000
4.35e+08,458200000,475400000
399999999.999999,444400000,422900000
3.1e+08,365300000,372600000
560000000.000001,868500000,874900000
675000000.000001,700500000,676600000
4.6e+08,492400000,483700000
809999999.999999,1003200000,1007100000
889999999.999999,550900000,542500000
1.48e+09,1138400000,1120400000
550000000.000001,460700000,447900000
3.2e+08,346500000,332100000
630000000.000001,442200000,466200000
480071000.000001,476800000,499100000
729999999.999999,8.41e+08,815400000
889999999.999999,915400000,850100000
3.3e+08,483600000,462800000
3.6e+08,481800000,497400000
4.6e+08,498200000,492700000
5.7e+08,574500000,6e+08
600000000.000001,7.49e+08,739900000
479999999.999999,439400000,441300000
1.1e+09,925100000,986900000
6.7e+08,6.7e+08,671600000
1.3e+09,902200000,861400000
3e+08,329500000,336800000
3.2e+08,332100000,331800000
3.15e+08,485700000,495600000
720000000.000001,494400000,505100000
3.2e+08,3.95e+08,4.05e+08
3.8e+08,366600000,368700000
8e+08,720300000,744500000
539999999.999999,456400000,456300000
5.2e+08,489700000,480200000
829999999.999999,957200000,980300000
6.8e+08,657100000,6.3e+08
889999999.999999,659800000,683100000
900000000.000001,967100000,937500000
5.52e+08,464800000,467400000
5e+08,452900000,460800000
5e+08,422600000,423800000
419999999.999999,476900000,482700000
900000000.000001,696100000,7.08e+08
1.4e+09,1347900000,1168700000
390000000.000001,438200000,4.12e+08
550000000.000001,574600000,605900000
3.65e+08,472600000,479500000
3.8e+08,382500000,3.87e+08
8.35e+08,563400000,525500000
542999999.999999,517500000,502200000
4.15e+08,421300000,412500000
497589999.999999,389500000,413600000
449999999.999999,395500000,378900000
6.8e+08,547100000,562500000
539999999.999999,608700000,601800000
5.3e+08,562400000,574600000
1.65e+09,1707100000,1531500000
555000000.000001,608700000,602800000
1.35e+09,1344800000,1339900000
1.25e+09,1520700000,1505100000
1.58e+09,1444400000,1.478e+09
399999999.999999,4.24e+08,421500000
849999999.999999,1072700000,1053300000
3.6e+08,356400000,373400000
6.95e+08,712300000,791800000
1.1e+09,4.56e+08,456800000
3e+08,359500000,368800000
970000000.000001,764600000,764700000
6.8e+08,506200000,5.15e+08
950000000.000001,1053800000,1036900000
3.2e+08,430200000,422100000
410000000.000001,457300000,459200000
381500000,412600000,438400000
324900000,326100000,325800000
3.45e+08,337200000,337600000
3e+08,411200000,414300000
340000000.000001,480600000,444500000
3.1e+08,365400000,369200000
419999999.999999,3.99e+08,392100000
349999999.999999,368500000,390300000
4.3e+08,421200000,430300000
3.2e+08,313200000,318500000
419999999.999999,4.67e+08,463100000
6.1e+08,601300000,568100000
3.2e+08,399400000,395700000
8e+08,6.82e+08,706800000
5.3e+08,825600000,802100000
5.2e+08,603200000,596400000
1.1e+09,938100000,900900000
1.14e+09,1159900000,1137700000
889999999.999999,1067400000,1067400000
1.2e+09,1142900000,1141200000
849999999.999999,857600000,8.83e+08
550000000.000001,563500000,585700000
5.8e+08,703700000,675300000
498000000.000001,522600000,522200000
4.59e+08,596400000,606100000
369999999.999999,359100000,355300000
4.4e+08,373100000,3.73e+08
4.05e+08,355400000,358900000
4.3e+08,394600000,408800000
729999999.999999,600400000,602100000
449999999.999999,485200000,474300000
889999999.999999,840200000,921700000
950000000.000001,1.399e+09,1.215e+09
8e+08,943200000,991600000
859999999.999999,929500000,903600000
4.6e+08,475100000,460400000
560000000.000001,5.14e+08,507100000
849999999.999999,485300000,481700000
990000000.000001,942700000,945800000
990000000.000001,942700000,945800000
3.95e+08,4.38e+08,406800000
5.2e+08,682900000,659400000
3.05e+08,307200000,317300000
3.45e+08,353100000,329400000
3.18e+08,3.54e+08,365500000
399999999.999999,425300000,431700000
3.95e+08,460100000,458300000
3.85e+08,424300000,426700000
4.35e+08,468100000,457700000
419999999.999999,756100000,733200000
7e+08,590700000,569800000
3.6e+08,428900000,416900000
759999999.999999,671800000,695800000
4.45e+08,558200000,578500000
605999999.999999,766800000,734800000
600000000.000001,9.15e+08,873600000
3.25e+08,462200000,446600000
790000000.000001,803200000,763600000
558999999.999999,563800000,554100000
7.5e+08,949900000,928300000
7.8e+08,9.13e+08,8.71e+08
3.45e+08,330900000,332700000
560000000.000001,525800000,537500000
3.3e+08,351800000,353100000
449999999.999999,460200000,456900000
1.42e+09,1381200000,1.389e+09
1.2e+09,1099800000,1146100000
7.5e+08,695200000,722700000
3.8e+08,330200000,335500000
809999999.999999,7.77e+08,768700000
419999999.999999,422100000,427600000
349999999.999999,370800000,3.9e+08
410000000.000001,488600000,482400000
6.42e+08,724300000,705900000
1.3e+09,1276100000,1274100000
7e+08,747300000,718500000
5.7e+08,6.35e+08,614800000
399999999.999999,415100000,398400000
824000000.000001,853900000,878500000
5e+08,380900000,380500000
620000000.000001,669400000,682100000
1.05e+09,848300000,848900000
1.1e+09,1.055e+09,1092700000
1.1e+09,966200000,9.32e+08
1.2e+09,1175800000,1170600000
5e+08,448600000,431600000
7.5e+08,772100000,756500000
3.8e+08,463600000,435800000
321720000,334300000,345200000
494760000.000001,438800000,438100000
430380000,400400000,402900000
1.35e+09,788800000,767900000
1.14e+09,769700000,750300000
3.45e+08,386800000,386800000
620000000.000001,659900000,665700000
620000000.000001,616700000,644100000
849999999.999999,630700000,647800000
5.8e+08,560800000,627200000
5.9e+08,523100000,545200000
399999999.999999,487200000,518700000
689999999.999999,550600000,607200000
510000000.000001,603500000,679900000
8e+08,876200000,858500000
4.95e+08,658300000,612500000
859999999.999999,8.28e+08,846900000
1.05e+09,1170700000,1162600000
1.6e+09,1.182e+09,1241300000
3.8e+08,386700000,380400000
4.3e+08,492100000,478100000
4.05e+08,423500000,416500000
550000000.000001,542800000,530600000
7.15e+08,687300000,628700000
369999999.999999,434400000,424500000
550000000.000001,5.95e+08,607900000
1.3e+09,1327500000,1396100000
4.25e+08,498700000,4.94e+08
6.7e+08,804500000,810600000
410000000.000001,447500000,445500000
5.35e+08,452300000,453700000
5.9e+08,518800000,531400000
849999999.999999,1103800000,1.223e+09
620000000.000001,679900000,735900000
449999999.999999,545700000,539700000
1.13e+09,1211200000,1196600000
399999999.999999,404700000,396500000
5.8e+08,523700000,522500000
630000000.000001,621500000,593100000
1.5e+09,1112700000,1205600000
5.2e+08,599400000,6.04e+08
4.93e+08,4.95e+08,474700000
1.25e+09,1397600000,1402700000
349999999.999999,356100000,361100000
1.45e+09,1402900000,1320200000
560000000.000001,6.4e+08,635900000
1.49e+09,1544100000,1492900000
3.1e+08,363700000,365700000
859999999.999999,1039200000,1056300000
1.55e+09,1181600000,1268600000
3.45e+08,355900000,359500000
1.15e+09,1117700000,1099500000
3.15e+08,322300000,326800000
449999999.999999,482600000,487100000
3.6e+08,385400000,371800000
620000000.000001,883200000,848500000
349999999.999999,3.48e+08,370100000
349999999.999999,399100000,3.81e+08
5.8e+08,677300000,738400000
729999999.999999,411900000,421800000
4.6e+08,522500000,517600000
8.65e+08,937600000,9.36e+08
6.5e+08,670900000,659200000
349999999.999999,395400000,374600000
3.35e+08,407900000,380800000
5.8e+08,514500000,522400000
3.3e+08,563900000,545500000
390000000.000001,360300000,360500000
3e+08,356500000,3.52e+08
1.05e+09,1.157e+09,1115700000
449999999.999999,437200000,4.19e+08
490000000.000001,485100000,4.99e+08
3.65e+08,4.3e+08,422700000
5.2e+08,666300000,673800000
419999999.999999,624700000,611600000
3.6e+08,363500000,366700000
470000000.000001,566100000,554400000
399999999.999999,341600000,341700000
7e+08,699200000,682500000
479999999.999999,494500000,502400000
845000000.000001,937600000,9.36e+08
550000000.000001,558200000,564500000
4.3e+08,474300000,4.65e+08
479999999.999999,388700000,3.93e+08
349999999.999999,339500000,3.46e+08
4.65e+08,447600000,446700000
399999999.999999,4.9e+08,465400000
630000000.000001,749900000,746100000
8e+08,9.45e+08,989200000
3.25e+08,388200000,374700000
4.69e+08,537800000,527900000
3.95e+08,435600000,425400000
539000000.000001,706200000,655600000
5.9e+08,589400000,599100000
659999999.999999,6.96e+08,716600000
630000000.000001,778800000,769100000
1.4e+09,1322600000,1325600000
479999999.999999,457800000,4.53e+08
889999999.999999,1131700000,1155300000
869999999.999999,915400000,932500000
419999999.999999,472700000,465800000
525000000.000001,563700000,5.16e+08
410000000.000001,403200000,411600000
340000000.000001,334600000,341500000
550000000.000001,596100000,564900000
490000000.000001,564700000,548500000
1.3e+09,1405900000,1335200000
729999999.999999,832600000,794200000
369999999.999999,382900000,377300000
410000000.000001,470900000,4.64e+08
6.8e+08,777300000,784900000
369999999.999999,377600000,375500000
4.35e+08,417600000,406900000
539999999.999999,5.7e+08,593900000
7.55e+08,560300000,528100000
349999999.999999,530900000,529500000
355000000.000001,366300000,387600000
465999999.999999,481700000,492900000
6.5e+08,754300000,692200000
620000000.000001,740700000,723400000
4.25e+08,471900000,451700000
1.35e+09,1017500000,1016800000
7.5e+08,688700000,697200000
1.55e+09,1191200000,1210700000
979999999.999999,1047700000,1048300000
849999999.999999,930600000,9.03e+08
880000000.000001,924900000,924100000
449999999.999999,787800000,813600000
849999999.999999,6.96e+08,674900000
3.95e+08,3.92e+08,403300000
869999999.999999,740600000,738600000
7.5e+08,883300000,882200000
449999999.999999,423200000,425400000
1e+09,904300000,8.86e+08
8e+08,574800000,6.08e+08
349999999.999999,396800000,409300000
3.6e+08,395700000,386600000
4.6e+08,475500000,471200000
630000000.000001,607600000,667100000
845000000.000001,1.086e+09,1188400000
5.8e+08,588500000,612800000
390000000.000001,393600000,401100000
689999999.999999,518900000,524200000
5.7e+08,604400000,637500000
419999999.999999,399300000,404300000
3.99e+08,390800000,372500000
3.3e+08,344600000,344100000
615000000.000001,780500000,7.83e+08
3.79e+08,379300000,380300000
550000000.000001,649800000,684700000
410000000.000001,413200000,419500000
575000000.000001,555100000,559700000
421479000,313300000,318300000
7.8e+08,1015800000,1008700000
558999999.999999,586400000,615100000
1.43e+09,1170900000,1167400000
340000000.000001,380700000,372300000
3.2e+08,3.34e+08,348200000
869999999.999999,1018400000,1016400000
409468000,3.32e+08,331300000
790000000.000001,853900000,839600000
560000000.000001,558100000,592600000
410000000.000001,454800000,454500000
630000000.000001,573300000,5.62e+08
6.64e+08,692800000,725500000
340000000.000001,324200000,328300000
449999999.999999,461700000,455900000
419999999.999999,565600000,547300000
4.65e+08,398500000,422300000
550000000.000001,456700000,476400000
6.7e+08,669300000,665300000
349999999.999999,364400000,355900000
479999999.999999,698700000,714800000
3.3e+08,450600000,457500000
8.2e+08,799500000,8.08e+08
900000000.000001,988200000,962700000
479999999.999999,558100000,504900000
479999999.999999,447200000,436500000
6.5e+08,898100000,900300000
1.5e+09,1358600000,1.411e+09
3.1e+08,315300000,326700000
3.8e+08,432100000,445200000
358000000.000001,423500000,4.1e+08
369999999.999999,440200000,457200000
3.2e+08,467700000,438700000
849999999.999999,999500000,1008400000
3.99e+08,4.61e+08,440200000
369999999.999999,367400000,360700000
1.6e+09,1.555e+09,1466100000
575000000.000001,672400000,710800000
4.35e+08,687100000,6.07e+08
5.95e+08,646200000,644300000
6.5e+08,578600000,589400000
880000000.000001,936900000,886800000
849999999.999999,1007200000,1008100000
950000000.000001,794400000,736200000
6.97e+08,864900000,850100000
374999999.999999,353700000,353100000
7.5e+08,5.46e+08,543300000
4.55e+08,4.11e+08,408300000
729999999.999999,811800000,747400000
900000000.000001,911300000,893300000
484999999.999999,422700000,430800000
1.1e+09,8.39e+08,8.79e+08
3.15e+08,344500000,370900000
490000000.000001,433700000,419600000
7.5e+08,771300000,7.32e+08
7.5e+08,757100000,741800000
8e+08,836400000,844700000
1.65e+09,1561300000,1576500000
6.1e+08,534600000,571400000
449999999.999999,354300000,360200000
490000000.000001,418300000,407300000
5e+08,590900000,549300000
4.25e+08,448300000,410700000
6.5e+08,678100000,654800000
849999999.999999,751900000,723800000
1.2e+09,1004200000,1004800000
1.19e+09,1270200000,1267600000
4.3e+08,444200000,475300000
3.3e+08,447700000,454400000
340000000.000001,376800000,389200000
470000000.000001,506600000,506600000
399999999.999999,435500000,438400000
5.2e+08,942800000,884600000
7.65e+08,875200000,891100000
449999999.999999,4.93e+08,483400000
1.1e+09,1032500000,1047100000
849999999.999999,971400000,1009700000
950000000.000001,867200000,909900000
620000000.000001,610200000,603700000
390000000.000001,456200000,4.66e+08
315600000,360600000,355400000
575000000.000001,587500000,603200000
399999999.999999,425700000,434100000
689999999.999999,686200000,745100000
1.5e+09,1076500000,1123600000
1.295e+09,1329600000,1.223e+09
950000000.000001,853100000,850400000
3.85e+08,448200000,434800000
745000000.000001,5.55e+08,553500000
6.5e+08,6.92e+08,620800000
5.68e+08,6.75e+08,667100000
5.95e+08,6.8e+08,725100000
8e+08,792400000,781200000
340000000.000001,478100000,473100000
849999999.999999,965200000,1008700000
770000000.000001,1041600000,1084300000
869999999.999999,940200000,998200000
748999999.999999,895300000,902200000
720000000.000001,552500000,525200000
3.6e+08,357500000,371100000
3.6e+08,457800000,441200000
5.7e+08,489800000,486500000
859999999.999999,750700000,7.7e+08
4.95e+08,410800000,417900000
3e+08,409700000,427300000
490000000.000001,559100000,572500000
4.55e+08,502800000,499600000
600000000.000001,613100000,600500000
549990000,493500000,512700000
600000000.000001,464400000,458100000
549900000.000001,493500000,512700000
340000000.000001,468800000,494200000
3.1e+08,466400000,453600000
6.5e+08,5.11e+08,534400000
549990000,493500000,512700000
514999999.999999,437800000,4.02e+08
3.3e+08,566200000,551700000
410000000.000001,470700000,486800000
3.8e+08,360500000,3.6e+08
575000000.000001,591900000,608800000
1.1e+09,973900000,1044500000
845000000.000001,944700000,945300000
416000000.000001,413100000,402800000
4.4e+08,413100000,402800000
849999999.999999,762900000,837800000
6.8e+08,799800000,874600000
1.05e+09,953200000,926500000
349999999.999999,334200000,337900000
550000000.000001,583400000,546500000
8.4e+08,699400000,701500000
4.6e+08,593200000,622300000
9.4e+08,834600000,830800000
659999999.999999,621600000,608500000
560000000.000001,5.12e+08,539700000
550000000.000001,447900000,458600000
689999999.999999,690700000,7.5e+08
550000000.000001,573700000,583800000
799900000.000001,640400000,659500000
3.1e+08,377800000,405600000
4.25e+08,442300000,4.24e+08
6.1e+08,756800000,7.58e+08
790000000.000001,634400000,707100000
3.3e+08,3.32e+08,336800000
3.8e+08,351200000,357200000
349999999.999999,353400000,348500000
659999999.999999,699300000,721100000
3.6e+08,329200000,344300000
7.5e+08,592200000,634900000
659999999.999999,6.68e+08,681100000
1.35e+09,1386900000,1304600000
7.5e+08,762300000,755800000
514999999.999999,5.02e+08,481500000
689899999.999999,748100000,767600000
7.35e+08,559300000,559200000
484999999.999999,522400000,533200000
3.25e+08,336800000,356100000
399999999.999999,464900000,459300000
340000000.000001,370100000,385800000
4.6e+08,678700000,709800000
3.3e+08,478500000,482600000
3.3e+08,474400000,4.77e+08
3.65e+08,425300000,420300000
7e+08,564300000,590900000
3.65e+08,429800000,4.24e+08
3.85e+08,446400000,449200000
6.1e+08,578700000,586200000
349999999.999999,418500000,416300000
5.7e+08,510400000,493900000
3.2e+08,399500000,403300000
399999999.999999,500300000,479300000
3.6e+08,364600000,366800000
349999999.999999,394500000,390400000
550000000.000001,615700000,6.46e+08
3.45e+08,3.72e+08,373900000
620000000.000001,6.46e+08,618600000
7.5e+08,576800000,543700000
550000000.000001,632500000,603200000
6.8e+08,609300000,672100000
829999999.999999,7.44e+08,738100000
4.3e+08,594700000,573700000
620000000.000001,668800000,698700000
428999999.999999,492300000,504400000
4.35e+08,505100000,495700000
449999999.999999,516900000,490600000
6.8e+08,640700000,633600000
1.175e+09,1037200000,1004900000
6.5e+08,582100000,583500000
419999999.999999,444500000,427600000
3.2e+08,419800000,418700000
720000000.000001,560400000,596600000
4.6e+08,475700000,458500000
729999999.999999,918700000,917600000
349999999.999999,347400000,343400000
620000000.000001,6.21e+08,640600000
7e+08,619400000,6.57e+08
484999999.999999,604400000,610500000
